BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t81,49409.569999999985,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-50009.57
t82,47198.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-47798.57
t83,45603.0467152976,0.0,-0.0,600.0000000000001,-496.4767152976069,0.0,0.0,0.0,0.0,-45706.57
t84,44084.42923898047,0.0,-252.62906768795324,600.0000000000001,-939.2301712925153,0.0,0.0,0.0,0.0,-43492.57
t85,43568.2644058124,0.0,-1209.5707772226892,600.0000000000001,-1615.123628589717,0.0,0.0,0.0,0.0,-41343.57
t86,42777.46546252308,0.0,-726.0,600.0000000000001,-2875.895462523087,0.0,0.0,0.0,0.0,-39775.57
t87,41209.17291067038,0.0,-875.7517981599005,600.0000000000001,-2414.8511125104856,0.0,0.0,0.0,0.0,-38518.57
t88,39463.35968304809,0.0,-803.397178723057,600.0000000000001,-1649.3925043250276,0.0,0.0,0.0,0.0,-37610.57
t89,36766.45869362322,0.0,-0.0631304347826863,600.0000000000001,-66.82556318843834,0.0,0.0,0.0,0.0,-37299.57
t90,39186.12167292108,0.0,-0.0631304347826863,600.0000000000001,-1265.4885424863016,0.0,0.0,0.0,0.0,-38520.57
t91,39918.98354307842,1366.617397230659,-0.0,600.0000000000001,-1140.030940309085,0.0,0.0,0.0,0.0,-40745.57
t92,40182.656126021226,1398.8507953187584,-0.0,600.0000000000001,-1056.9369213399866,0.0,0.0,0.0,0.0,-41124.57
t93,40138.351842291515,1384.2294237789745,-0.0,600.0000000000001,-801.0112660704868,0.0,0.0,0.0,0.0,-41321.57
t94,40875.73220101472,506.36322147894043,-0.0,600.0000000000001,-808.5254224936624,0.0,0.0,0.0,0.0,-41173.57
t95,39974.84467884593,0.0,-0.0,600.0000000000001,-207.27467884592807,0.0,0.0,0.0,0.0,-40367.57
t96,38733.04295648238,0.0,-0.0,600.0000000000001,-121.47295648237622,0.0,0.0,0.0,0.0,-39211.57
t97,37804.510829542894,0.0,-0.0,600.0000000000001,-37.940829542883684,0.0,0.0,0.0,0.0,-38366.57
t98,37891.59978701295,0.0,-431.029787012948,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-38060.57
t99,37962.39097142893,0.0,-433.8209714289295,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-38128.57
t100,38022.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-38622.57
t101,38904.57000000001,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-39504.57
t102,40397.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-40997.57
t103,42332.64069325148,5.929306748509302,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-42938.57
t104,43217.56999999999,726.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-44543.57
t105,43905.569999999985,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-44505.57
t106,42029.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-42629.57
t107,39815.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-40415.57
t108,37742.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-38342.57
t109,39428.327494266756,0.0,-2493.7574942667356,600.0000000000001,-800.0000000000238,0.0,0.0,0.0,0.0,-36734.57
t110,39689.040563130635,0.0,-3459.316874712732,600.0000000000001,-1211.1536884179138,0.0,0.0,0.0,0.0,-35618.57
t111,40108.17423486382,0.0,-3464.114386876979,600.0000000000001,-2356.4898479868543,0.0,0.0,0.0,0.0,-34887.57
t112,38022.81065243776,0.0,-4141.240652437778,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-34481.57
t113,35367.133433521165,0.0,-1300.9191477814452,600.0000000000001,-260.64428573973277,0.0,0.0,0.0,0.0,-34405.57
t114,33694.74666328807,1047.823336711934,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-35342.57
t115,34875.369472938866,1729.2005270611367,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37204.57
t116,36085.480982787885,1159.0540748382036,-0.0,600.0000000000001,-609.9650576260933,0.0,0.0,0.0,0.0,-37234.57
t117,36831.886345193,443.6603175849324,-0.0,600.0000000000001,-1037.9766627779397,0.0,0.0,0.0,0.0,-36837.57
t118,36568.342880751145,394.8872946143679,-0.0,600.0000000000001,-960.6601753655194,0.0,0.0,0.0,0.0,-36602.57
t119,36639.911889473966,0.0,-0.0,600.0000000000001,-1375.3418894739648,0.0,0.0,0.0,0.0,-35864.57
t120,35703.04337349853,0.0,-0.0,600.0000000000001,-1266.4733734985298,0.0,0.0,0.0,0.0,-35036.57
t121,34469.25329871809,0.0,-0.0,600.0000000000001,-1064.6832987180896,0.0,0.0,0.0,0.0,-34004.57
t122,33862.62068033533,0.0,-0.0,600.0000000000001,-1051.0506803353378,0.0,0.0,0.0,0.0,-33411.57
t123,33559.07241039726,0.0,-0.0,600.0000000000001,-966.5024103972692,0.0,0.0,0.0,0.0,-33192.57
t124,33519.43589004964,0.0,-0.0,600.0000000000001,-774.8658900496425,0.0,0.0,0.0,0.0,-33344.57
t125,33517.24918048272,249.5861782784957,-0.0,600.0000000000001,-492.2653587612224,0.0,0.0,0.0,0.0,-33874.57
t126,34277.52105246266,372.34445055260124,-0.0,600.0000000000001,-438.2955030152638,0.0,0.0,0.0,0.0,-34811.57
t127,35500.992457641245,472.2834295536672,-0.0,600.0000000000001,-370.70588719492105,0.0,0.0,0.0,0.0,-36202.57
t128,36271.21364615458,693.8319302372722,-0.0,600.0000000000001,-277.4755763918578,0.0,0.0,0.0,0.0,-37287.57
t129,37421.635324702234,0.0,-0.0,600.0000000000001,-102.06532470224155,0.0,0.0,0.0,0.0,-37919.57
t130,38923.11622081381,0.0,-1981.5462208138138,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-37541.57
