BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1185,53577.50325839375,191.030465025565,-1103.6164762435103,600.0000000000001,-718.3472471758107,0.0,0.0,0.0,0.0,-52546.57
t1186,57135.181612070184,0.0,-2546.711619351866,600.0000000000001,-333.8999927183246,0.0,0.0,0.0,0.0,-54854.57
t1187,58735.71235433517,0.0,-2418.21880748424,600.0000000000001,-139.92354685096015,0.0,0.0,0.0,0.0,-56777.57
t1188,60252.647873124835,0.0,-1849.3467026028961,600.0000000000001,-109.73117052196798,0.0,0.0,0.0,0.0,-58893.57
t1189,60702.89875953821,109.27479562522997,-315.26950980744135,600.0000000000001,-46.33404535602283,0.0,0.0,0.0,0.0,-61050.57
t1190,61202.10588904004,263.51476454741464,-17.6989144297629,600.0000000000001,-26.35173915770826,0.0,0.0,0.0,0.0,-62021.57
t1191,61087.48011632398,350.30183815041704,-0.0,600.0000000000001,-89.21195447441512,0.0,0.0,0.0,0.0,-61948.57
t1192,61359.549412254375,514.8897717621348,-274.8691840165323,600.0000000000001,-199.99999999999926,0.0,0.0,0.0,0.0,-61999.57
t1193,60899.727695268615,887.4872850078615,-485.5245013636471,600.0000000000001,-263.1204789128456,0.0,0.0,0.0,0.0,-61638.57
t1194,61277.07485523378,591.2060175471162,-1098.8686497169617,600.0000000000001,-1058.8422230639542,0.0,0.0,0.0,0.0,-60310.57
t1195,58488.69630387892,1171.6951077121562,-685.8872586145899,600.0000000000001,-730.9341529764953,0.0,0.0,0.0,0.0,-58843.57
t1196,55563.803780831615,2414.6691291139105,-131.1889882328878,600.0000000000001,-218.71392171264924,0.0,0.0,0.0,0.0,-58228.57
t1197,54572.31148014988,1165.7527659074822,-224.95410267151755,600.0000000000001,-166.54014338584926,0.0,0.0,0.0,0.0,-55946.57
t1198,52755.60073293137,801.0070652813463,-1576.336368432574,600.0000000000001,-460.70142978014064,0.0,0.0,0.0,0.0,-52119.57
t1199,50037.49046418966,336.63942329356314,-1391.6774095519554,600.0000000000001,-1139.8824779312808,0.0,0.0,0.0,0.0,-48442.57
t1200,47830.07729491796,125.97267017320826,-1455.0861848176537,600.0000000000001,-1599.3937802735018,0.0,0.0,0.0,0.0,-45501.57
t1201,46231.47642335818,1.2105450449618194,-1539.2860176291736,600.0000000000001,-1844.8309507739639,0.0,0.0,0.0,0.0,-43448.57
t1202,44616.04493395411,0.0,-1550.3139172284625,600.0000000000001,-1764.1610167256374,0.0,0.0,0.0,0.0,-41901.57
t1203,43866.13765733081,0.0,-1543.8631680750038,600.0000000000001,-1733.7044892557963,0.0,0.0,0.0,0.0,-41188.57
t1204,43639.7051687199,12.29672435247836,-1315.7162310555511,600.0000000000001,-1754.715662016821,0.0,0.0,0.0,0.0,-41181.57
t1205,43305.765239094886,731.0093585697008,-673.4402346977668,600.0000000000001,-1205.7643629668153,0.0,0.0,0.0,0.0,-42757.57
t1206,44941.009033246846,1343.5606067433782,-564.0237454024132,600.0000000000001,-801.9758945878086,0.0,0.0,0.0,0.0,-45518.57
t1207,45141.27802137077,1370.2330672946114,-105.32825935387946,600.0000000000001,-791.6128293114928,0.0,0.0,0.0,0.0,-46214.57
t1208,48180.160104839146,658.8867603221396,-1019.5254381614063,600.0000000000001,-488.95142699989026,0.0,0.0,0.0,0.0,-47930.57
t1209,52403.629507745296,278.1367829361523,-2202.79663244098,600.0000000000001,-333.3996582404679,0.0,0.0,0.0,0.0,-50745.57
t1210,56832.06748110645,0.0,-2922.073425632653,600.0000000000001,-191.42405547380181,0.0,0.0,0.0,0.0,-54318.57
t1211,59819.53766279045,0.0,-2445.9573945548855,600.0000000000001,-159.01026823557154,0.0,0.0,0.0,0.0,-57814.57
t1212,62164.150664708905,126.54246456572069,-1672.9250668095601,600.0000000000001,-168.19806246508247,0.0,0.0,0.0,0.0,-61049.57
t1213,64939.95277052873,358.6166816575272,-1820.8354504802057,600.0000000000001,-174.16400170606528,0.0,0.0,0.0,0.0,-63903.57
t1214,65698.1489997353,1434.4567574754024,-1544.0357572107353,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-66188.57
t1215,66146.74825529772,2251.2533091160276,-1432.4315644137826,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-67565.57
t1216,66760.01213448991,2000.3243870790243,-1225.766521568947,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-68134.57
t1217,66763.63183842866,1388.5964812871534,-1133.5432855898728,600.0000000000001,-518.1150341259552,0.0,0.0,0.0,0.0,-67100.57
t1218,66435.95879942416,910.8016208425709,-1413.6231116618296,600.0000000000001,-1712.5673086048998,0.0,0.0,0.0,0.0,-64820.57000000001
t1219,62792.67484463911,1443.4976816647963,-824.5393892700865,600.0000000000001,-1633.0631370338315,0.0,0.0,0.0,0.0,-62378.57
