BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1036,48149.97360025547,0.0,-2138.8321925714604,600.0000000000001,-1201.5714076840243,0.0,0.0,0.0,0.0,-45409.57
t1037,46741.56798612032,235.70565117961686,-509.92572656940104,600.0000000000001,-768.7779107305506,0.0,0.0,0.0,0.0,-46298.57
t1038,47734.802060541595,521.6466351276927,-233.22007187180714,600.0000000000001,-726.6586237975041,0.0,0.0,0.0,0.0,-47896.57
t1039,48061.92097833718,568.2731496311746,-0.0,600.0000000000001,-618.6241279683624,0.0,0.0,0.0,0.0,-48611.57
t1040,50687.070772072155,263.8189395887026,-490.9043025613972,600.0000000000001,-267.4154090994802,0.0,0.0,0.0,0.0,-50792.57
t1041,55839.19230335144,0.0,-1733.5727779008862,600.0000000000001,-59.04952545055568,0.0,0.0,0.0,0.0,-54646.57
t1042,60566.8363236525,0.0,-2096.266323652504,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-59070.57
t1043,65074.03652740555,0.0,-2215.4665274055624,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-63458.57
t1044,67330.35293331898,0.0,-641.7829333189908,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-67288.57
t1045,70156.6473732825,0.0,-0.07737328249889036,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70756.57
t1046,72497.6473732825,0.0,-0.07737328249889036,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-73097.57
t1047,73358.45785251181,103.65357825327449,-122.54143076510118,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-73939.57
t1048,73003.81008655018,578.7599134498154,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-74182.57
t1049,72405.35821708223,1020.6728937294076,-68.46111081165571,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-73957.57
t1050,71105.21871883766,1500.2371309093814,-279.88584974704276,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72925.57
t1051,68263.48473641247,1531.0852635875053,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70394.57
t1052,64107.222820148905,3206.3471798510836,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-67913.57
t1053,61684.08011387841,2822.489886121588,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-65106.57000000001
t1054,59625.99791726602,473.5826418730161,-0.010559139038437125,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-60699.57
t1055,56057.05501650317,0.0,-0.0,600.0000000000001,-400.48501650318747,0.0,0.0,0.0,0.0,-56256.57
t1056,53064.57091574579,0.0,-592.4325963640159,600.0000000000001,-810.5683193817844,0.0,0.0,0.0,0.0,-52261.57
t1057,52319.064431226456,0.0,-767.7292098345567,400.0,-2495.7652213919114,0.0,0.0,0.0,0.0,-49455.57
t1058,51346.58629426301,0.0,-2213.8996005350873,400.0,-2068.116693727932,0.0,0.0,0.0,0.0,-47464.57
t1059,50813.65842619712,0.0,-2251.954466892322,600.0000000000001,-2888.133959304809,0.0,0.0,0.0,0.0,-46273.57
t1060,49991.26354343894,0.0,-1952.569565938949,400.0,-2442.123977499997,0.0,0.0,0.0,0.0,-45996.57
