BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1632,34847.71387972155,1314.2001358024213,-424.34401552397867,0.0,-0.0,0.0,0.0,0.0,0.0,-35737.57
t1633,33342.233325525944,1408.2063285027289,-298.8696540286712,0.0,-0.0,0.0,0.0,0.0,0.0,-34451.57
t1634,32404.081388803923,1413.0826099777398,-257.59399878165993,0.0,-0.0,0.0,0.0,0.0,0.0,-33559.57
t1635,31982.629057865364,1365.6901578957213,-272.74921576107886,0.0,-0.0,0.0,0.0,0.0,0.0,-33075.57
t1636,31859.309182857512,1272.3990195500553,-216.13820240756024,0.0,-0.0,0.0,0.0,0.0,0.0,-32915.57
t1637,32231.086118284195,1159.8613300462987,-318.3774483304986,0.0,-0.0,0.0,0.0,0.0,0.0,-33072.57
t1638,33872.35805605017,978.3328222355203,-1221.120878285695,0.0,-0.0,0.0,0.0,0.0,0.0,-33629.57
t1639,34674.64655195849,761.303792395058,-656.380344353542,0.0,-0.0,0.0,0.0,0.0,0.0,-34779.57
t1640,36149.708398431205,607.8329556985989,-838.9713541298012,0.0,-0.0,0.0,0.0,0.0,0.0,-35918.57
t1641,39708.217143965005,0.0,-2640.6471439650227,0.0,-0.0,0.0,0.0,0.0,0.0,-37067.57
t1642,41016.65610567184,0.0,-3553.086105671844,0.0,-0.0,0.0,0.0,0.0,0.0,-37463.57
t1643,41827.333520562664,0.0,-4466.763520562661,0.0,-0.0,0.0,0.0,0.0,0.0,-37360.57
t1644,42405.58605305944,0.0,-5233.0160530594285,0.0,-0.0,0.0,0.0,0.0,0.0,-37172.57
t1645,42747.040105630105,0.0,-5603.4701056301,0.0,-0.0,0.0,0.0,0.0,0.0,-37143.57
t1646,42915.09140884578,0.0,-5667.521408845778,0.0,-0.0,0.0,0.0,0.0,0.0,-37247.57
t1647,43040.34984967303,0.0,-5635.77984967303,0.0,-0.0,0.0,0.0,0.0,0.0,-37404.57
t1648,42716.20729576111,0.0,-5191.637295761117,0.0,-0.0,0.0,0.0,0.0,0.0,-37524.57
t1649,40697.47703891754,0.0,-2814.9070389175445,0.0,-0.0,0.0,0.0,0.0,0.0,-37882.57
t1650,40931.89784075392,733.8030870871322,-1970.1309278410556,0.0,-0.0,0.0,0.0,0.0,0.0,-39695.57
t1651,38946.60502068789,2543.307835556236,-99.342856244122,0.0,-0.0,0.0,0.0,0.0,0.0,-41390.57
t1652,37639.758956556776,3555.8110434432274,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41195.57
t1653,35056.49307841894,5523.076921581051,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40579.57
t1654,37989.37627442601,2290.044897378154,-1086.8511718041627,0.0,-0.0,0.0,0.0,0.0,0.0,-39192.57
t1655,36594.77576395196,1873.0160367208587,-1644.2218006728258,0.0,-0.0,0.0,0.0,0.0,0.0,-36823.57
t1656,30857.331585007705,3447.2384149922964,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-34304.57
t1657,31605.581893074166,1758.2221119669618,-933.2340050411227,0.0,-0.0,0.0,0.0,0.0,0.0,-32430.570000000003
t1658,29809.154207320575,1635.988875672512,-78.57308299308761,0.0,-0.0,0.0,0.0,0.0,0.0,-31366.57
t1659,29369.030812283774,1591.5195360436117,-82.98034832738807,0.0,-0.0,0.0,0.0,0.0,0.0,-30877.57
t1660,30552.52393398228,1398.4389572560017,-1102.3928912382828,0.0,-0.0,0.0,0.0,0.0,0.0,-30848.57
t1661,30963.92713342872,1132.452247031741,-488.8093804604587,0.0,-0.0,0.0,0.0,0.0,0.0,-31607.57
t1662,33794.62716818053,765.9808313072332,-855.037999487767,0.0,-0.0,0.0,0.0,0.0,0.0,-33705.57
t1663,37796.74334476213,655.7084249271965,-1252.8817696893243,0.0,-0.0,0.0,0.0,0.0,0.0,-37199.57
t1664,39394.871794115286,573.611819766928,-1462.9136138822178,0.0,-0.0,0.0,0.0,0.0,0.0,-38505.57
t1665,42999.544446813285,0.0,-4206.974446813295,0.0,-0.0,0.0,0.0,0.0,0.0,-38792.57
t1666,44808.42715470746,264.2780000000001,-5610.135154707463,0.0,-0.0,0.0,0.0,0.0,0.0,-39462.57
t1667,38111.884121862175,2182.6858781378223,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40294.57
t1668,46207.50346894776,264.27800000000013,-5419.211468947756,0.0,-0.0,0.0,0.0,0.0,0.0,-41052.57
